HVek	HPohlavi	HMesto	HMesto_X	HMesto_Y	HStat	PPobytOd	PNoci	POsob	PTypPobytu	PCenaUbytovani	PCenaStrava	PCenaSleva	PCenaCelkem	DHodnoceni	DUbytovani	DStrava	DPersonal	DZabava
25	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	30.3.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	41	22	69	100
20	muž	Hradec Králové	15.8353464	50.2100194	ÈR	30.3.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	53	22	55	83
49	žena	Vídeò	16.3736767	48.2115631	Rakousko	31.3.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	24	14	39	4
50	žena	Vídeò	16.3736767	48.2115631	Rakousko	31.3.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	14	21	39	2
62	žena	Vídeò	16.3736767	48.2115631	Rakousko	31.3.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	21	9	38	17
73	muž	Vídeò	16.3736767	48.2115631	Rakousko	31.3.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	27	15	37	36
56	muž	Vídeò	16.3736767	48.2115631	Rakousko	31.3.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	nespokojen	30	28	23	33
41	žena	Vídeò	16.3736767	48.2115631	Rakousko	31.3.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	23	20	23	10
51	žena	Vídeò	16.3736767	48.2115631	Rakousko	31.3.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	30	18	32	11
74	žena	Berlín	13.3908886	52.5176189	Nìmecko	2.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	94	75	90	60
22	žena	Olomouc	17.2498364	49.5961789	ÈR	2.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	96	65	81	61
20	žena	Kladno	14.1022533	50.1484586	ÈR	2.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	91	80	92	72
65	žena	Olomouc	17.2498364	49.5961789	ÈR	2.4.2013	1	3	služební	4350.00	0.00	0.00	4350.00	spokojen	98	80	90	54
27	muž	Olomouc	17.2498364	49.5961789	ÈR	2.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	96	90	84	72
34	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.4.2013	7	3	rekreaèní	30450.00	0.00	600.00	29850.00	prùmìr	43	36	53	46
82	muž	Zlín	17.6700633	49.2280669	ÈR	6.4.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	spokojen	92	91	100	62
31	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	47	29	53	98
42	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	43	65	63	97
69	muž	Praha	14.4212806	50.0874967	ÈR	6.4.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	nespokojen	16	25	29	33
54	muž	Hradec Králové	15.8353464	50.2100194	ÈR	6.4.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	43	31	72	99
53	žena	Linec	14.2862742	48.3066489	Rakousko	6.4.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	spokojen	84	92	97	48
68	žena	Mnichov	11.5836375	48.1364669	Nìmecko	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	nespokojen	15	13	24	19
70	muž	Hradec Králové	15.8353464	50.2100194	ÈR	6.4.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	prùmìr	51	32	55	84
29	žena	Linec	14.2862742	48.3066489	Rakousko	6.4.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	spokojen	86	78	90	70
75	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	58	33	71	100
27	muž	Praha	14.4212806	50.0874967	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	nespokojen	22	17	25	17
36	muž	Linec	14.2862742	48.3066489	Rakousko	6.4.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	spokojen	84	74	89	54
40	žena	Praha	14.4212806	50.0874967	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	nespokojen	32	28	21	17
74	žena	Hradec Králové	15.8353464	50.2100194	ÈR	6.4.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	46	65	70	46
77	muž	Jihlava	15.5909008	49.3963828	ÈR	6.4.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	spokojen	91	92	83	57
81	žena	Drážïany	13.7397044	51.0497456	Nìmecko	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	52	68	64	99
21	žena	Praha	14.4212806	50.0874967	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	nespokojen	39	22	25	7
73	muž	Hradec Králové	15.8353464	50.2100194	ÈR	6.4.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	58	65	48	52
22	žena	Linec	14.2862742	48.3066489	Rakousko	6.4.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	spokojen	84	78	89	57
30	muž	Praha	14.4212806	50.0874967	ÈR	6.4.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	nespokojen	21	21	25	34
20	žena	Linec	14.2862742	48.3066489	Rakousko	6.4.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	spokojen	85	78	82	69
21	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	41	35	59	95
68	žena	Praha	14.4212806	50.0874967	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	nespokojen	32	23	37	2
31	muž	Hradec Králové	15.8353464	50.2100194	ÈR	6.4.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	57	66	60	82
33	muž	Linec	14.2862742	48.3066489	Rakousko	6.4.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	spokojen	93	83	99	61
47	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	51	66	53	98
30	žena	Praha	14.4212806	50.0874967	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	nespokojen	22	15	24	3
34	muž	Hradec Králové	15.8353464	50.2100194	ÈR	6.4.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	47	67	53	47
28	žena	Linec	14.2862742	48.3066489	Rakousko	6.4.2013	21	3	rekreaèní	91350.00	0.00	1400.00	89950.00	spokojen	100	73	81	55
36	muž	Vídeò	16.3736767	48.2115631	Rakousko	7.4.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	27	9	13	2
33	žena	Olomouc	17.2498364	49.5961789	ÈR	9.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	97	80	81	54
33	žena	Olomouc	17.2498364	49.5961789	ÈR	9.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	86	80	86	53
50	žena	Linec	14.2862742	48.3066489	Rakousko	13.4.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	spokojen	86	79	100	47
81	muž	Hradec Králové	15.8353464	50.2100194	ÈR	13.4.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	46	66	56	97
25	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	13.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	51	30	48	83
79	muž	Brno	16.6153758	49.1921808	ÈR	14.4.2013	1	2	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	46	23	57	49
36	muž	Brno	16.6153758	49.1921808	ÈR	14.4.2013	1	2	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	43	65	46	50
58	muž	Pardubice	15.780415	50.0409775	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	48	33	70	96
71	muž	Jihlava	15.5909008	49.3963828	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	51	24	61	51
69	žena	Jihlava	15.5909008	49.3963828	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	54	29	53	93
56	žena	Jihlava	15.5909008	49.3963828	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	44	32	62	96
20	žena	Karlovy Vary	12.8690381	50.2311075	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	48	31	70	94
56	muž	Jihlava	15.5909008	49.3963828	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	58	34	58	45
29	žena	Jihlava	15.5909008	49.3963828	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	49	35	59	49
69	muž	Jihlava	15.5909008	49.3963828	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	47	36	48	96
81	žena	Jihlava	15.5909008	49.3963828	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	57	36	71	84
44	muž	Drážïany	13.7397044	51.0497456	Nìmecko	18.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	88	83	84	45
55	muž	Linec	14.2862742	48.3066489	Rakousko	19.4.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	56	30	45	52
65	žena	Linec	14.2862742	48.3066489	Rakousko	20.4.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	15	17	13	2
43	žena	Linec	14.2862742	48.3066489	Rakousko	20.4.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	15	20	38	6
82	žena	Brno	16.6153758	49.1921808	ÈR	21.4.2013	1	1	rekreaèní	1450.00	0.00	200.00	1250.00	prùmìr	56	36	55	50
80	žena	Brno	16.6153758	49.1921808	ÈR	21.4.2013	1	1	rekreaèní	1450.00	0.00	200.00	1250.00	prùmìr	49	66	61	50
63	žena	Vídeò	16.3736767	48.2115631	Rakousko	21.4.2013	1	1	rekreaèní	1450.00	0.00	200.00	1250.00	prùmìr	60	30	47	84
22	muž	Brno	16.6153758	49.1921808	ÈR	21.4.2013	1	1	rekreaèní	1450.00	0.00	200.00	1250.00	prùmìr	47	59	69	51
81	žena	Brno	16.6153758	49.1921808	ÈR	21.4.2013	1	1	rekreaèní	1450.00	0.00	200.00	1250.00	prùmìr	53	68	55	82
53	žena	Brno	16.6153758	49.1921808	ÈR	21.4.2013	1	1	rekreaèní	1450.00	0.00	200.00	1250.00	prùmìr	49	30	53	97
52	muž	Jihlava	15.5909008	49.3963828	ÈR	23.4.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	50	59	69	97
36	muž	Salzburg	13.0475658	47.798095	Rakousko	23.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	41	34	63	98
34	muž	Vídeò	16.3736767	48.2115631	Rakousko	23.4.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	46	30	61	48
39	muž	Linec	14.2862742	48.3066489	Rakousko	25.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	84	68	93	64
82	muž	Linec	14.2862742	48.3066489	Rakousko	25.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	95	78	89	48
50	muž	Linec	14.2862742	48.3066489	Rakousko	25.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	87	91	94	63
67	muž	Linec	14.2862742	48.3066489	Rakousko	26.4.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	56	36	47	81
19	žena	Linec	14.2862742	48.3066489	Rakousko	26.4.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	47	66	55	100
51	žena	Mnichov	11.5836375	48.1364669	Nìmecko	27.4.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	49	32	54	97
58	žena	Linec	14.2862742	48.3066489	Rakousko	27.4.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	29	16	39	18
36	muž	Linec	14.2862742	48.3066489	Rakousko	27.4.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	14	16	22	19
46	žena	Zlín	17.6700633	49.2280669	ÈR	27.4.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	22	22	29	5
48	žena	Drážïany	13.7397044	51.0497456	Nìmecko	27.4.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	45	21	46	84
67	muž	Brno	16.6153758	49.1921808	ÈR	28.4.2013	1	3	rekreaèní	4350.00	0.00	200.00	4150.00	prùmìr	52	34	47	97
34	žena	Mnichov	11.5836375	48.1364669	Nìmecko	28.4.2013	1	1	rekreaèní	1450.00	0.00	200.00	1250.00	prùmìr	54	21	62	94
81	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	29.4.2013	1	4	služební	5800.00	0.00	0.00	5800.00	prùmìr	47	36	54	83
20	muž	Jihlava	15.5909008	49.3963828	ÈR	30.4.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	44	23	71	97
56	žena	Jihlava	15.5909008	49.3963828	ÈR	30.4.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	53	60	62	49
22	muž	Jihlava	15.5909008	49.3963828	ÈR	30.4.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	52	30	47	98
67	žena	Jihlava	15.5909008	49.3963828	ÈR	30.4.2013	1	1	rekreaèní	1450.00	0.00	0.00	1450.00	prùmìr	55	60	64	46
58	žena	Jihlava	15.5909008	49.3963828	ÈR	30.4.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	52	58	57	82
65	muž	Jihlava	15.5909008	49.3963828	ÈR	30.4.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	52	60	57	51
73	žena	Jihlava	15.5909008	49.3963828	ÈR	30.4.2013	1	3	rekreaèní	4350.00	0.00	0.00	4350.00	prùmìr	43	22	71	99
24	muž	Linec	14.2862742	48.3066489	Rakousko	2.5.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	93	92	97	72
30	žena	Linec	14.2862742	48.3066489	Rakousko	2.5.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	97	79	97	48
62	muž	Drážïany	13.7397044	51.0497456	Nìmecko	2.5.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	86	81	92	55
20	žena	Linec	14.2862742	48.3066489	Rakousko	2.5.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	84	90	82	48
24	žena	Linec	14.2862742	48.3066489	Rakousko	2.5.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	89	92	89	46
75	muž	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	99	74	82	72
18	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	91	84	85	48
38	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	58	66	62	83
70	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	spokojen	84	78	97	62
55	muž	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	50	60	69	84
80	muž	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	3	rekreaèní	8700.00	0.00	200.00	8500.00	spokojen	93	67	99	62
44	muž	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	44	60	62	45
52	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	100	65	97	64
22	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	59	29	54	97
58	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	94	78	92	48
60	muž	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	96	90	99	46
56	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	51	32	58	82
66	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	45	65	71	51
64	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	84	75	85	61
65	muž	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	81	91	88	63
67	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	46	35	47	98
33	žena	Linec	14.2862742	48.3066489	Rakousko	4.5.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	nespokojen	21	26	21	5
25	muž	Drážïany	13.7397044	51.0497456	Nìmecko	4.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	60	24	59	47
62	muž	Linec	14.2862742	48.3066489	Rakousko	4.5.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	37	26	31	12
28	muž	Linec	14.2862742	48.3066489	Rakousko	4.5.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	39	20	21	10
35	žena	Zlín	17.6700633	49.2280669	ÈR	4.5.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	28	10	14	35
55	žena	Linec	14.2862742	48.3066489	Rakousko	4.5.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	14	13	23	36
62	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	54	33	45	95
19	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	60	29	61	49
65	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.5.2013	1	2	služební	2900.00	0.00	0.00	2900.00	prùmìr	46	22	47	95
80	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	44	57	70	100
35	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	56	30	63	51
59	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	56	65	45	100
32	muž	Jihlava	15.5909008	49.3963828	ÈR	7.5.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	60	33	69	100
30	muž	Linec	14.2862742	48.3066489	Rakousko	10.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	84	68	85	59
36	žena	Pardubice	15.780415	50.0409775	ÈR	11.5.2013	7	3	rekreaèní	30450.00	0.00	600.00	29850.00	spokojen	86	90	94	61
78	muž	Drážïany	13.7397044	51.0497456	Nìmecko	11.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	51	30	70	83
33	muž	Mnichov	11.5836375	48.1364669	Nìmecko	11.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	57	66	45	47
50	muž	Drážïany	13.7397044	51.0497456	Nìmecko	11.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	54	35	56	52
38	žena	Drážïany	13.7397044	51.0497456	Nìmecko	11.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	42	22	56	99
28	muž	Salzburg	13.0475658	47.798095	Rakousko	11.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	47	59	60	50
53	žena	Mnichov	11.5836375	48.1364669	Nìmecko	11.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	59	29	62	51
65	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	13.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	55	31	60	82
62	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	13.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	42	36	72	50
80	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	13.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	44	21	69	52
20	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	93	65	87	60
76	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	45	66	46	98
64	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	86	66	95	48
74	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	54	24	53	82
66	muž	Vídeò	16.3736767	48.2115631	Rakousko	17.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	96	65	89	72
58	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	50	66	69	46
18	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	84	80	95	64
81	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	44	32	47	45
25	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	100	89	83	70
65	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	54	24	54	84
47	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	3	rekreaèní	8700.00	0.00	200.00	8500.00	spokojen	89	89	97	48
75	žena	Praha	14.4212806	50.0874967	ÈR	17.5.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	48	36	72	100
80	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	3	rekreaèní	8700.00	0.00	200.00	8500.00	prùmìr	54	30	71	81
54	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	99	83	93	48
54	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	3	rekreaèní	8700.00	0.00	200.00	8500.00	prùmìr	45	36	64	100
29	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	88	75	95	53
80	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	48	33	72	93
30	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	85	76	84	48
33	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	17.5.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	58	67	58	96
76	muž	Mnichov	11.5836375	48.1364669	Nìmecko	18.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	41	59	54	94
21	žena	Jihlava	15.5909008	49.3963828	ÈR	18.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	46	65	53	81
75	žena	Pardubice	15.780415	50.0409775	ÈR	18.5.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	spokojen	84	89	95	56
76	muž	Vídeò	16.3736767	48.2115631	Rakousko	18.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	59	23	69	84
66	žena	Mnichov	11.5836375	48.1364669	Nìmecko	18.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	43	58	53	96
24	žena	Mnichov	11.5836375	48.1364669	Nìmecko	18.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	48	65	59	51
23	žena	Drážïany	13.7397044	51.0497456	Nìmecko	18.5.2013	14	4	rekreaèní	81200.00	0.00	1000.00	80200.00	prùmìr	56	23	72	47
62	žena	Mnichov	11.5836375	48.1364669	Nìmecko	18.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	48	30	45	49
24	žena	Drážïany	13.7397044	51.0497456	Nìmecko	22.5.2013	7	3	rekreaèní	30450.00	0.00	200.00	30250.00	nespokojen	40	12	24	2
64	muž	Drážïany	13.7397044	51.0497456	Nìmecko	22.5.2013	7	2	rekreaèní	20300.00	0.00	200.00	20100.00	nespokojen	30	22	21	35
25	žena	Linec	14.2862742	48.3066489	Rakousko	23.5.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	91	68	83	54
29	muž	Salzburg	13.0475658	47.798095	Rakousko	24.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	nespokojen	38	22	37	19
76	muž	Praha	14.4212806	50.0874967	ÈR	24.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	nespokojen	30	19	39	20
62	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	24.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	90	68	90	72
31	muž	Pardubice	15.780415	50.0409775	ÈR	25.5.2013	7	3	rekreaèní	30450.00	0.00	600.00	29850.00	prùmìr	54	32	70	94
70	žena	Pardubice	15.780415	50.0409775	ÈR	25.5.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	spokojen	98	89	81	61
42	muž	Drážïany	13.7397044	51.0497456	Nìmecko	25.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	57	67	61	95
54	žena	Mnichov	11.5836375	48.1364669	Nìmecko	25.5.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	spokojen	99	75	98	72
20	muž	Pardubice	15.780415	50.0409775	ÈR	25.5.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	spokojen	91	74	83	63
