HVek	HPohlavi	HMesto	HMesto_X	HMesto_Y	HStat	PPobytOd	PNoci	POsob	PTypPobytu	PCenaUbytovani	PCenaStrava	PCenaSleva	PCenaCelkem	DHodnoceni	DUbytovani	DStrava	DPersonal	DZabava	MTeplota	MObloha	SEUR
26	muž	Linec	14.2862742	48.3066489	Rakousko	23.3.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	54	58	48	82	0.6	zataženo	25.84
32	žena	Mnichov	11.5836375	48.1364669	Nìmecko	23.3.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	nespokojen	30	18	16	9	0.6	zataženo	25.84
58	muž	Vídeò	16.3736767	48.2115631	Rakousko	24.3.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	15	25	37	34	0.5	zataženo	25.84
24	žena	Vídeò	16.3736767	48.2115631	Rakousko	24.3.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	13	15	37	4	0.5	zataženo	25.84
55	žena	Olomouc	17.2498364	49.5961789	ÈR	26.3.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	92	92	88	60	1.8	zataženo	25.8
29	muž	Olomouc	17.2498364	49.5961789	ÈR	26.3.2013	1	4	služební	5800.00	0.00	0.00	5800.00	spokojen	96	82	86	64	1.8	zataženo	25.8
30	muž	Olomouc	17.2498364	49.5961789	ÈR	26.3.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	86	65	88	46	1.8	zataženo	25.8
65	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	27.3.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	97	92	92	72	1.7	srážky	25.81
58	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	28.3.2013	7	2	služební	20300.00	0.00	200.00	20100.00	prùmìr	52	36	61	52	2.7	srážky	25.73
74	muž	Karlovy Vary	12.8690381	50.2311075	ÈR	30.3.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	nespokojen	40	22	23	36	7	zataženo	25.73
20	muž	Hradec Králové	15.8353464	50.2100194	ÈR	30.3.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	53	22	55	83	7	zataženo	25.73
25	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	30.3.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	41	22	69	100	7	zataženo	25.73
24	žena	Hradec Králové	15.8353464	50.2100194	ÈR	30.3.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	59	36	62	47	7	zataženo	25.73
78	muž	Praha	14.4212806	50.0874967	ÈR	30.3.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	48	22	63	98	7	zataženo	25.73
32	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	30.3.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	prùmìr	56	68	61	50	7	zataženo	25.73
41	žena	Vídeò	16.3736767	48.2115631	Rakousko	31.3.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	23	20	23	10	6.9	sluneèno	25.73
51	žena	Vídeò	16.3736767	48.2115631	Rakousko	31.3.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	30	18	32	11	6.9	sluneèno	25.73
49	žena	Vídeò	16.3736767	48.2115631	Rakousko	31.3.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	24	14	39	4	6.9	sluneèno	25.73
50	žena	Vídeò	16.3736767	48.2115631	Rakousko	31.3.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	14	21	39	2	6.9	sluneèno	25.73
62	žena	Vídeò	16.3736767	48.2115631	Rakousko	31.3.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	21	9	38	17	6.9	sluneèno	25.73
73	muž	Vídeò	16.3736767	48.2115631	Rakousko	31.3.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	27	15	37	36	6.9	sluneèno	25.73
56	muž	Vídeò	16.3736767	48.2115631	Rakousko	31.3.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	nespokojen	30	28	23	33	6.9	sluneèno	25.73
74	žena	Berlín	13.3908886	52.5176189	Nìmecko	2.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	94	75	90	60	0.4	zataženo	25.88
22	žena	Olomouc	17.2498364	49.5961789	ÈR	2.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	96	65	81	61	0.4	zataženo	25.88
20	žena	Kladno	14.1022533	50.1484586	ÈR	2.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	91	80	92	72	0.4	zataženo	25.88
27	muž	Olomouc	17.2498364	49.5961789	ÈR	2.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	96	90	84	72	0.4	zataženo	25.88
65	žena	Olomouc	17.2498364	49.5961789	ÈR	2.4.2013	1	3	služební	4350.00	0.00	0.00	4350.00	spokojen	98	80	90	54	0.4	zataženo	25.88
27	muž	Praha	14.4212806	50.0874967	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	nespokojen	22	17	25	17	11.4	sluneèno	25.77
40	žena	Praha	14.4212806	50.0874967	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	nespokojen	32	28	21	17	11.4	sluneèno	25.77
75	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	58	33	71	100	11.4	sluneèno	25.77
31	muž	Hradec Králové	15.8353464	50.2100194	ÈR	6.4.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	57	66	60	82	11.4	sluneèno	25.77
29	žena	Linec	14.2862742	48.3066489	Rakousko	6.4.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	spokojen	86	78	90	70	11.4	sluneèno	25.77
20	žena	Linec	14.2862742	48.3066489	Rakousko	6.4.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	spokojen	85	78	82	69	11.4	sluneèno	25.77
47	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	51	66	53	98	11.4	sluneèno	25.77
81	žena	Drážïany	13.7397044	51.0497456	Nìmecko	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	52	68	64	99	11.4	sluneèno	25.77
77	muž	Jihlava	15.5909008	49.3963828	ÈR	6.4.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	spokojen	91	92	83	57	11.4	sluneèno	25.77
34	muž	Hradec Králové	15.8353464	50.2100194	ÈR	6.4.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	47	67	53	47	11.4	sluneèno	25.77
30	muž	Praha	14.4212806	50.0874967	ÈR	6.4.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	nespokojen	21	21	25	34	11.4	sluneèno	25.77
22	žena	Linec	14.2862742	48.3066489	Rakousko	6.4.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	spokojen	84	78	89	57	11.4	sluneèno	25.77
73	muž	Hradec Králové	15.8353464	50.2100194	ÈR	6.4.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	58	65	48	52	11.4	sluneèno	25.77
21	žena	Praha	14.4212806	50.0874967	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	nespokojen	39	22	25	7	11.4	sluneèno	25.77
74	žena	Hradec Králové	15.8353464	50.2100194	ÈR	6.4.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	46	65	70	46	11.4	sluneèno	25.77
82	muž	Zlín	17.6700633	49.2280669	ÈR	6.4.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	spokojen	92	91	100	62	11.4	sluneèno	25.77
70	muž	Hradec Králové	15.8353464	50.2100194	ÈR	6.4.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	prùmìr	51	32	55	84	11.4	sluneèno	25.77
68	žena	Mnichov	11.5836375	48.1364669	Nìmecko	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	nespokojen	15	13	24	19	11.4	sluneèno	25.77
53	žena	Linec	14.2862742	48.3066489	Rakousko	6.4.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	spokojen	84	92	97	48	11.4	sluneèno	25.77
54	muž	Hradec Králové	15.8353464	50.2100194	ÈR	6.4.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	43	31	72	99	11.4	sluneèno	25.77
69	muž	Praha	14.4212806	50.0874967	ÈR	6.4.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	nespokojen	16	25	29	33	11.4	sluneèno	25.77
36	muž	Linec	14.2862742	48.3066489	Rakousko	6.4.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	spokojen	84	74	89	54	11.4	sluneèno	25.77
31	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	47	29	53	98	11.4	sluneèno	25.77
33	muž	Linec	14.2862742	48.3066489	Rakousko	6.4.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	spokojen	93	83	99	61	11.4	sluneèno	25.77
34	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.4.2013	7	3	rekreaèní	30450.00	0.00	600.00	29850.00	prùmìr	43	36	53	46	11.4	sluneèno	25.77
21	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	41	35	59	95	11.4	sluneèno	25.77
30	žena	Praha	14.4212806	50.0874967	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	nespokojen	22	15	24	3	11.4	sluneèno	25.77
68	žena	Praha	14.4212806	50.0874967	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	nespokojen	32	23	37	2	11.4	sluneèno	25.77
28	žena	Linec	14.2862742	48.3066489	Rakousko	6.4.2013	21	3	rekreaèní	91350.00	0.00	1400.00	89950.00	spokojen	100	73	81	55	11.4	sluneèno	25.77
42	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	43	65	63	97	11.4	sluneèno	25.77
36	muž	Vídeò	16.3736767	48.2115631	Rakousko	7.4.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	27	9	13	2	8.9	srážky	25.77
33	žena	Olomouc	17.2498364	49.5961789	ÈR	9.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	97	80	81	54	7.4	sluneèno	25.76
33	žena	Olomouc	17.2498364	49.5961789	ÈR	9.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	86	80	86	53	7.4	sluneèno	25.76
81	muž	Hradec Králové	15.8353464	50.2100194	ÈR	13.4.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	prùmìr	46	66	56	97	3.6	sluneèno	25.86
50	žena	Linec	14.2862742	48.3066489	Rakousko	13.4.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	spokojen	86	79	100	47	3.6	sluneèno	25.86
25	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	13.4.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	51	30	48	83	3.6	sluneèno	25.86
79	muž	Brno	16.6153758	49.1921808	ÈR	14.4.2013	1	2	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	46	23	57	49	12.2	srážky	25.86
36	muž	Brno	16.6153758	49.1921808	ÈR	14.4.2013	1	2	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	43	65	46	50	12.2	srážky	25.86
81	žena	Jihlava	15.5909008	49.3963828	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	57	36	71	84	7.5	srážky	25.87
69	muž	Jihlava	15.5909008	49.3963828	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	47	36	48	96	7.5	srážky	25.87
29	žena	Jihlava	15.5909008	49.3963828	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	49	35	59	49	7.5	srážky	25.87
56	muž	Jihlava	15.5909008	49.3963828	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	58	34	58	45	7.5	srážky	25.87
56	žena	Jihlava	15.5909008	49.3963828	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	44	32	62	96	7.5	srážky	25.87
71	muž	Jihlava	15.5909008	49.3963828	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	51	24	61	51	7.5	srážky	25.87
58	muž	Pardubice	15.780415	50.0409775	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	48	33	70	96	7.5	srážky	25.87
69	žena	Jihlava	15.5909008	49.3963828	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	54	29	53	93	7.5	srážky	25.87
20	žena	Karlovy Vary	12.8690381	50.2311075	ÈR	16.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	48	31	70	94	7.5	srážky	25.87
44	muž	Drážïany	13.7397044	51.0497456	Nìmecko	18.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	88	83	84	45	10.7	sluneèno	25.88
55	muž	Linec	14.2862742	48.3066489	Rakousko	19.4.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	56	30	45	52	2.5	zataženo	25.86
43	žena	Linec	14.2862742	48.3066489	Rakousko	20.4.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	15	20	38	6	2.6	srážky	25.86
65	žena	Linec	14.2862742	48.3066489	Rakousko	20.4.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	15	17	13	2	2.6	srážky	25.86
63	žena	Vídeò	16.3736767	48.2115631	Rakousko	21.4.2013	1	1	rekreaèní	1450.00	0.00	200.00	1250.00	prùmìr	60	30	47	84	6.1	srážky	25.86
80	žena	Brno	16.6153758	49.1921808	ÈR	21.4.2013	1	1	rekreaèní	1450.00	0.00	200.00	1250.00	prùmìr	49	66	61	50	6.1	srážky	25.86
82	žena	Brno	16.6153758	49.1921808	ÈR	21.4.2013	1	1	rekreaèní	1450.00	0.00	200.00	1250.00	prùmìr	56	36	55	50	6.1	srážky	25.86
22	muž	Brno	16.6153758	49.1921808	ÈR	21.4.2013	1	1	rekreaèní	1450.00	0.00	200.00	1250.00	prùmìr	47	59	69	51	6.1	srážky	25.86
53	žena	Brno	16.6153758	49.1921808	ÈR	21.4.2013	1	1	rekreaèní	1450.00	0.00	200.00	1250.00	prùmìr	49	30	53	97	6.1	srážky	25.86
81	žena	Brno	16.6153758	49.1921808	ÈR	21.4.2013	1	1	rekreaèní	1450.00	0.00	200.00	1250.00	prùmìr	53	68	55	82	6.1	srážky	25.86
52	muž	Jihlava	15.5909008	49.3963828	ÈR	23.4.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	50	59	69	97	7.8	srážky	25.91
36	muž	Salzburg	13.0475658	47.798095	Rakousko	23.4.2013	21	2	služební	60900.00	0.00	200.00	60700.00	prùmìr	41	34	63	98	7.8	srážky	25.91
34	muž	Vídeò	16.3736767	48.2115631	Rakousko	23.4.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	46	30	61	48	7.8	srážky	25.91
50	muž	Linec	14.2862742	48.3066489	Rakousko	25.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	87	91	94	63	6	sluneèno	25.9
39	muž	Linec	14.2862742	48.3066489	Rakousko	25.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	84	68	93	64	6	sluneèno	25.9
82	muž	Linec	14.2862742	48.3066489	Rakousko	25.4.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	95	78	89	48	6	sluneèno	25.9
67	muž	Linec	14.2862742	48.3066489	Rakousko	26.4.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	56	36	47	81	11.1	srážky	25.74
19	žena	Linec	14.2862742	48.3066489	Rakousko	26.4.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	47	66	55	100	11.1	srážky	25.74
51	žena	Mnichov	11.5836375	48.1364669	Nìmecko	27.4.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	49	32	54	97	13.4	srážky	25.74
58	žena	Linec	14.2862742	48.3066489	Rakousko	27.4.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	29	16	39	18	13.4	srážky	25.74
36	muž	Linec	14.2862742	48.3066489	Rakousko	27.4.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	14	16	22	19	13.4	srážky	25.74
46	žena	Zlín	17.6700633	49.2280669	ÈR	27.4.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	22	22	29	5	13.4	srážky	25.74
48	žena	Drážïany	13.7397044	51.0497456	Nìmecko	27.4.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	45	21	46	84	13.4	srážky	25.74
67	muž	Brno	16.6153758	49.1921808	ÈR	28.4.2013	1	3	rekreaèní	4350.00	0.00	200.00	4150.00	prùmìr	52	34	47	97	14.2	sluneèno	25.74
34	žena	Mnichov	11.5836375	48.1364669	Nìmecko	28.4.2013	1	1	rekreaèní	1450.00	0.00	200.00	1250.00	prùmìr	54	21	62	94	14.2	sluneèno	25.74
81	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	29.4.2013	1	4	služební	5800.00	0.00	0.00	5800.00	prùmìr	47	36	54	83	16.7	srážky	25.7
22	muž	Jihlava	15.5909008	49.3963828	ÈR	30.4.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	52	30	47	98	21.9	sluneèno	25.8
20	muž	Jihlava	15.5909008	49.3963828	ÈR	30.4.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	44	23	71	97	21.9	sluneèno	25.8
56	žena	Jihlava	15.5909008	49.3963828	ÈR	30.4.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	53	60	62	49	21.9	sluneèno	25.8
67	žena	Jihlava	15.5909008	49.3963828	ÈR	30.4.2013	1	1	rekreaèní	1450.00	0.00	0.00	1450.00	prùmìr	55	60	64	46	21.9	sluneèno	25.8
65	muž	Jihlava	15.5909008	49.3963828	ÈR	30.4.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	52	60	57	51	21.9	sluneèno	25.8
73	žena	Jihlava	15.5909008	49.3963828	ÈR	30.4.2013	1	3	rekreaèní	4350.00	0.00	0.00	4350.00	prùmìr	43	22	71	99	21.9	sluneèno	25.8
58	žena	Jihlava	15.5909008	49.3963828	ÈR	30.4.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	52	58	57	82	21.9	sluneèno	25.8
30	žena	Linec	14.2862742	48.3066489	Rakousko	2.5.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	97	79	97	48	10.5	sluneèno	25.66
62	muž	Drážïany	13.7397044	51.0497456	Nìmecko	2.5.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	86	81	92	55	10.5	sluneèno	25.66
20	žena	Linec	14.2862742	48.3066489	Rakousko	2.5.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	84	90	82	48	10.5	sluneèno	25.66
24	žena	Linec	14.2862742	48.3066489	Rakousko	2.5.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	89	92	89	46	10.5	sluneèno	25.66
24	muž	Linec	14.2862742	48.3066489	Rakousko	2.5.2013	1	2	služební	2900.00	0.00	0.00	2900.00	spokojen	93	92	97	72	10.5	sluneèno	25.66
44	muž	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	44	60	62	45	10.1	sluneèno	25.64
75	muž	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	99	74	82	72	10.1	sluneèno	25.64
18	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	91	84	85	48	10.1	sluneèno	25.64
38	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	58	66	62	83	10.1	sluneèno	25.64
70	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	spokojen	84	78	97	62	10.1	sluneèno	25.64
80	muž	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	3	rekreaèní	8700.00	0.00	200.00	8500.00	spokojen	93	67	99	62	10.1	sluneèno	25.64
52	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	100	65	97	64	10.1	sluneèno	25.64
22	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	59	29	54	97	10.1	sluneèno	25.64
60	muž	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	96	90	99	46	10.1	sluneèno	25.64
56	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	51	32	58	82	10.1	sluneèno	25.64
66	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	45	65	71	51	10.1	sluneèno	25.64
64	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	84	75	85	61	10.1	sluneèno	25.64
65	muž	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	81	91	88	63	10.1	sluneèno	25.64
67	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	46	35	47	98	10.1	sluneèno	25.64
55	muž	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	50	60	69	84	10.1	sluneèno	25.64
58	žena	Linec	14.2862742	48.3066489	Rakousko	3.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	94	78	92	48	10.1	sluneèno	25.64
25	muž	Drážïany	13.7397044	51.0497456	Nìmecko	4.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	60	24	59	47	9.7	srážky	25.64
55	žena	Linec	14.2862742	48.3066489	Rakousko	4.5.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	14	13	23	36	9.7	srážky	25.64
35	žena	Zlín	17.6700633	49.2280669	ÈR	4.5.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	28	10	14	35	9.7	srážky	25.64
62	muž	Linec	14.2862742	48.3066489	Rakousko	4.5.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	37	26	31	12	9.7	srážky	25.64
33	žena	Linec	14.2862742	48.3066489	Rakousko	4.5.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	nespokojen	21	26	21	5	9.7	srážky	25.64
28	muž	Linec	14.2862742	48.3066489	Rakousko	4.5.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	39	20	21	10	9.7	srážky	25.64
59	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	56	65	45	100	16.6	zataženo	25.69
19	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	60	29	61	49	16.6	zataženo	25.69
65	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.5.2013	1	2	služební	2900.00	0.00	0.00	2900.00	prùmìr	46	22	47	95	16.6	zataženo	25.69
80	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	44	57	70	100	16.6	zataženo	25.69
62	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	54	33	45	95	16.6	zataženo	25.69
35	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	6.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	56	30	63	51	16.6	zataženo	25.69
32	muž	Jihlava	15.5909008	49.3963828	ÈR	7.5.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	60	33	69	100	17.8	srážky	25.75
30	muž	Linec	14.2862742	48.3066489	Rakousko	10.5.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	84	68	85	59	8.5	zataženo	25.81
36	žena	Pardubice	15.780415	50.0409775	ÈR	11.5.2013	7	3	rekreaèní	30450.00	0.00	600.00	29850.00	spokojen	86	90	94	61	8.9	zataženo	25.81
78	muž	Drážïany	13.7397044	51.0497456	Nìmecko	11.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	51	30	70	83	8.9	zataženo	25.81
33	muž	Mnichov	11.5836375	48.1364669	Nìmecko	11.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	57	66	45	47	8.9	zataženo	25.81
50	muž	Drážïany	13.7397044	51.0497456	Nìmecko	11.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	54	35	56	52	8.9	zataženo	25.81
38	žena	Drážïany	13.7397044	51.0497456	Nìmecko	11.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	42	22	56	99	8.9	zataženo	25.81
28	muž	Salzburg	13.0475658	47.798095	Rakousko	11.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	47	59	60	50	8.9	zataženo	25.81
53	žena	Mnichov	11.5836375	48.1364669	Nìmecko	11.5.2013	14	1	rekreaèní	20300.00	0.00	1000.00	19300.00	prùmìr	59	29	62	51	8.9	zataženo	25.81
80	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	13.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	44	21	69	52	11.2	srážky	25.84
65	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	13.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	55	31	60	82	11.2	srážky	25.84
62	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	13.5.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	42	36	72	50	11.2	srážky	25.84
75	žena	Praha	14.4212806	50.0874967	ÈR	17.5.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	48	36	72	100	17.3	sluneèno	25.99
